Included,MaleRatioDiff>20,Paper,SS,SS_overlap,SubSample,keep,missing,RT/accuracy,Study,Authors,comment,todo,Included in Bediou et al 2018,New,Publication_type,Year,VGP_criteria,NVGP_criteria,Game_genre,Age_group,Recruitment,Lab,Cognitive_domain,SubDomain,Task,Measure,Effect,DV_type,Data_source,nExp,nCtl,males_AVGP,males_NVGP,MaleRatioDiff,g_source,Cohen's d,d_var,J,g,g_var
included,0,79,79,79,,NA,NA,1,Wu & Spence 2013-EXP1A,"Wu, S., & Spence, I.",NA,NA,1,NA,published,2013,"4h or more/week for past 6 months; first-person shooter games (including Call of Duty, Counter Strike, Halo, Half-Life, Medal of Honor, and Rainbow Six)",no FPS in the past 3 years,NA,Younger adults,Overt,Other,perception,perception,classical Visual Search task (features task),Main effect (both features task) : search slopes (ms/item) - RT fitted on the number of items,main,speed,NA,19,17,1,1,0,NA,NA,NA,NA,NA,NA
included,0,79,79,79,,1,NA,NA,Wu & Spence 2013-EXP1A,"Wu, S., & Spence, I.",NA,NA,1,NA,published,2013,"4h or more/week for past 6 months; first-person shooter games (including Call of Duty, Counter Strike, Halo, Half-Life, Medal of Honor, and Rainbow Six)",no FPS in the past 3 years,NA,Younger adults,Overt,Other,bottom-up attention,bottom-up attention,classical Visual search (color),Main effect (color task) : RT (AVERAGE ACROSS 3 SET SIZES),main,speed,requested data.xlsx,19,17,1,1,0,CohensD,0.171969962,0.111865854,0.977777778,0.168148407,0.10694928
included,0,79,79,79,,1,NA,NA,Wu & Spence 2013-EXP1A,"Wu, S., & Spence, I.",NA,NA,1,NA,published,2013,"4h or more/week for past 6 months; first-person shooter games (including Call of Duty, Counter Strike, Halo, Half-Life, Medal of Honor, and Rainbow Six)",no FPS in the past 3 years,NA,Younger adults,Overt,Other,bottom-up attention,bottom-up attention,classical Visual search (orientation),Main effect (orientation task) : RT (AVERAGE ACROSS 3 SET SIZES),main,speed,requested data.xlsx,19,17,1,1,0,CohensD,0.173829179,0.111874783,0.977777778,0.169966308,0.106957817
included,0,79,79,79,,NA,NS,NA,Wu & Spence 2013-EXP1A,"Wu, S., & Spence, I.",NA,NA,1,NA,published,2013,"4h or more/week for past 6 months; first-person shooter games (including Call of Duty, Counter Strike, Halo, Half-Life, Medal of Honor, and Rainbow Six)",no FPS in the past 3 years,NA,Younger adults,Overt,Other,bottom-up attention,top-down attention,classical Visual Search task (conjunction task),Main effect (color task) : search slopes (ms/item) - RT fitted on the number of items,interaction,speed,NA,19,17,1,1,0,NA,NA,NA,NA,NA,NA
included,0,79,79,79,,NA,NS,NA,Wu & Spence 2013-EXP1A,"Wu, S., & Spence, I.",NA,NA,1,NA,published,2013,"4h or more/week for past 6 months; first-person shooter games (including Call of Duty, Counter Strike, Halo, Half-Life, Medal of Honor, and Rainbow Six)",no FPS in the past 3 years,NA,Younger adults,Overt,Other,bottom-up attention,top-down attention,classical Visual Search task (conjunction task),Main effect (orientation task) : search slopes (ms/item) - RT fitted on the number of items,interaction,speed,NA,19,17,1,1,0,NA,NA,NA,NA,NA,NA
included,0,79,79,79,,4,NA,NA,Wu & Spence 2013-EXP1A,"Wu, S., & Spence, I.",NA,NA,1,NA,published,2013,"4h or more/week for past 6 months; first-person shooter games (including Call of Duty, Counter Strike, Halo, Half-Life, Medal of Honor, and Rainbow Six)",no FPS in the past 3 years,NA,Younger adults,Overt,Other,top-down attention,top-down attention,classical Visual search (conjunction),Main effect (conjunction task) : search slopes (ms/item) - RT fitted on the number of items,interaction,speed,NA,19,17,1,1,0,Ftest,0.692283877,0.118111455,0.977777778,0.676899791,0.112920384
excluded,0.325077399,80,80,80,,NA,NA,NA,Antzaka et al 2017,"Antzaka, A.,Lallier, M., Meyer, S., Diard,J., Carreiras, Valdois, S.",gender ratio,NA,NA,1,NA,2017,played action video games regularly (at least 5 hours a week) during the six months prior to the study. ts had to have played action video games regularly (at least 5 hours a week) during the six months prior to the study,did not play action video games,"""Quelques exemples de jeux vidéo d'action sont: first person shooter (Overwatch, Counter strike: Global Offensive, Titanfall 2, Splatoon, Battlefield 1), jeux de sport (FIFA 17 et NBA 2k17), jeux de plateforme (Super Mario Galaxy 2), real time strategy (League of Legends, DOTA 2) ..""",Younger adults,Overt,NA,verbal cognition?,verbal cognition?,Reading proficiency,main effect of Group - words / minute,main,speed,NA,19,17,0.736842105,0.411764706,0.325077399,NA,NA,NA,NA,NA,NA
excluded,0.325077399,80,80,80,,NA,NA,NA,Antzaka et al 2017,"Antzaka, A.,Lallier, M., Meyer, S., Diard,J., Carreiras, Valdois, S.",gender ratio,NA,NA,1,NA,2017,played action video games regularly (at least 5 hours a week) during the six months prior to the study. ts had to have played action video games regularly (at least 5 hours a week) during the six months prior to the study,did not play action video games,"""Quelques exemples de jeux vidéo d'action sont: first person shooter (Overwatch, Counter strike: Global Offensive, Titanfall 2, Splatoon, Battlefield 1), jeux de sport (FIFA 17 et NBA 2k17), jeux de plateforme (Super Mario Galaxy 2), real time strategy (League of Legends, DOTA 2) ..""",Younger adults,Overt,NA,top-down attention?,top-down attention,TVA - global report,main effect of Group - letters identified,main,accuracy,NA,19,17,0.736842105,0.411764706,0.325077399,NA,NA,NA,NA,NA,NA
excluded,0.325077399,80,80,80,,NA,NA,NA,Antzaka et al 2017,"Antzaka, A.,Lallier, M., Meyer, S., Diard,J., Carreiras, Valdois, S.",gender ratio,NA,NA,1,NA,2017,played action video games regularly (at least 5 hours a week) during the six months prior to the study. ts had to have played action video games regularly (at least 5 hours a week) during the six months prior to the study,did not play action video games,"""Quelques exemples de jeux vidéo d'action sont: first person shooter (Overwatch, Counter strike: Global Offensive, Titanfall 2, Splatoon, Battlefield 1), jeux de sport (FIFA 17 et NBA 2k17), jeux de plateforme (Super Mario Galaxy 2), real time strategy (League of Legends, DOTA 2) ..""",Younger adults,Overt,NA,top-down attention?,top-down attention,TVA - partial report,main effect of Group - letters identified,main,accuracy,NA,19,17,0.736842105,0.411764706,0.325077399,NA,NA,NA,NA,NA,NA
excluded,0.325077399,80,80,80,,NA,NA,NA,Antzaka et al 2017,"Antzaka, A.,Lallier, M., Meyer, S., Diard,J., Carreiras, Valdois, S.",gender ratio,NA,NA,1,NA,2017,played action video games regularly (at least 5 hours a week) during the six months prior to the study. ts had to have played action video games regularly (at least 5 hours a week) during the six months prior to the study,did not play action video games,"""Quelques exemples de jeux vidéo d'action sont: first person shooter (Overwatch, Counter strike: Global Offensive, Titanfall 2, Splatoon, Battlefield 1), jeux de sport (FIFA 17 et NBA 2k17), jeux de plateforme (Super Mario Galaxy 2), real time strategy (League of Legends, DOTA 2) ..""",Younger adults,Overt,NA,verbal cognition?,verbal cognition?,Single letter identification,main effect of Group - letters identified,main,accuracy,NA,19,17,0.736842105,0.411764706,0.325077399,NA,NA,NA,NA,NA,NA
excluded,0.325077399,80,80,80,,NA,NA,NA,Antzaka et al 2017,"Antzaka, A.,Lallier, M., Meyer, S., Diard,J., Carreiras, Valdois, S.",gender ratio,NA,NA,1,NA,2017,played action video games regularly (at least 5 hours a week) during the six months prior to the study. ts had to have played action video games regularly (at least 5 hours a week) during the six months prior to the study,did not play action video games,"""Quelques exemples de jeux vidéo d'action sont: first person shooter (Overwatch, Counter strike: Global Offensive, Titanfall 2, Splatoon, Battlefield 1), jeux de sport (FIFA 17 et NBA 2k17), jeux de plateforme (Super Mario Galaxy 2), real time strategy (League of Legends, DOTA 2) ..""",Younger adults,Overt,NA,verbal cognition?,verbal cognition?,Pseudo-Word reading,main effect of Group - accurate naming,main,accuracy,NA,19,17,0.736842105,0.411764706,0.325077399,NA,NA,NA,NA,NA,NA
excluded,0.3,81,81,81,"In Exp 2, they are only adding a group of AVGP. NVGP data = pretraining data from the 40 NVGP of Exp1",NA,NA,NA,Azizi et al. 2017 - EXP2,"Azizi, E., Abel, L.A.& Stainer, M. J.","EYE TRACKING, NO MEASURE OF COGNITION",Contact authors to have SD value,NA,1,published,2017,"reported 10.05h/week (SD = 4.02), last 2 years; shooting, multiplayer online battle arena, action role playing, or action adventure games (they also had the experience of playing Call of Duty, Modern Warfare II)","no experience of video game and mobile game play, at least the last 2 years; any type of video game",NA,Younger adults,Covert,Other,top-down attention,top-down attention,City counting task (search for Gabor patch and search for people (12.47 people on average)),Main effect : absolute error size,NA,accuracy,SDs from author email,20,40,0.8,0.5,0.3,NA,-0.597237586,0.077972439,0.987012987,-0.589481254,0.075960332
excluded,0.3,81,81,81,"In Exp 2, they are only adding a group of AVGP. NVGP data = pretraining data from the 40 NVGP of Exp1",NA,NA,NA,Azizi et al. 2017 - EXP2,"Azizi, E., Abel, L.A.& Stainer, M. J.","EYE TRACKING, NO MEASURE OF COGNITION",Contact authors to have SD value,NA,1,published,2017,"reported 10.05h/week (SD = 4.02), last 2 years; shooting, multiplayer online battle arena, action role playing, or action adventure games (they also had the experience of playing Call of Duty, Modern Warfare II)","no experience of video game and mobile game play, at least the last 2 years; any type of video game",NA,Younger adults,Covert,Other,top-down attention,top-down attention,Game counting task (search for Gabor patch and search for people (5.21 people on average)),Main effect : absolute error size,NA,accuracy,SDs from author email,20,40,0.8,0.5,0.3,NA,-0.180125744,0.075270377,0.987012987,-0.177786448,0.073327998
excluded,0.3,81,81,81,"In Exp 2, they are only adding a group of AVGP. NVGP data = pretraining data from the 40 NVGP of Exp1",NA,NA,NA,Azizi et al. 2017 - EXP2,"Azizi, E., Abel, L.A.& Stainer, M. J.","EYE TRACKING, NO MEASURE OF COGNITION",NA,NA,1,published,2017,"reported 10.05h/week (SD = 4.02), last 2 years; shooting, multiplayer online battle arena, action role playing, or action adventure games (they also had the experience of playing Call of Duty, Modern Warfare II)","no experience of video game and mobile game play, at least the last 2 years; any type of video game",NA,Younger adults,Covert,Other,top-down attention,top-down attention,Abstract conjunctive search task,Main effect : fixation duration (ms),NA,speed,NA,20,40,0.8,0.5,0.3,NA,NA,NA,NA,NA,NA
excluded,0.3,81,81,81,"In Exp 2, they are only adding a group of AVGP. NVGP data = pretraining data from the 40 NVGP of Exp1",NA,NA,NA,Azizi et al. 2017 - EXP2,"Azizi, E., Abel, L.A.& Stainer, M. J.","EYE TRACKING, NO MEASURE OF COGNITION",NA,NA,1,published,2017,"reported 10.05h/week (SD = 4.02), last 2 years; shooting, multiplayer online battle arena, action role playing, or action adventure games (they also had the experience of playing Call of Duty, Modern Warfare II)","no experience of video game and mobile game play, at least the last 2 years; any type of video game",NA,Younger adults,Covert,Other,top-down attention,top-down attention,City people-counting task (12.47 people on average),Main effect : fixation duration (ms),NA,speed,NA,20,40,0.8,0.5,0.3,NA,NA,NA,NA,NA,NA
excluded,0.3,81,81,81,"In Exp 2, they are only adding a group of AVGP. NVGP data = pretraining data from the 40 NVGP of Exp1",NA,NA,NA,Azizi et al. 2017 - EXP2,"Azizi, E., Abel, L.A.& Stainer, M. J.","EYE TRACKING, NO MEASURE OF COGNITION",NA,NA,1,published,2017,"reported 10.05h/week (SD = 4.02), last 2 years; shooting, multiplayer online battle arena, action role playing, or action adventure games (they also had the experience of playing Call of Duty, Modern Warfare II)","no experience of video game and mobile game play, at least the last 2 years; any type of video game",NA,Younger adults,Covert,Other,top-down attention,top-down attention,Game people-counting task (5.21 people on average),Main effect : fixation duration (ms),NA,speed,NA,20,40,0.8,0.5,0.3,NA,NA,NA,NA,NA,NA
excluded,0.3,81,81,81,"In Exp 2, they are only adding a group of AVGP. NVGP data = pretraining data from the 40 NVGP of Exp1",NA,NA,NA,Azizi et al. 2017 - EXP2,"Azizi, E., Abel, L.A.& Stainer, M. J.","EYE TRACKING, NO MEASURE OF COGNITION",NA,NA,1,published,2017,"reported 10.05h/week (SD = 4.02), last 2 years; shooting, multiplayer online battle arena, action role playing, or action adventure games (they also had the experience of playing Call of Duty, Modern Warfare II)","no experience of video game and mobile game play, at least the last 2 years; any type of video game",NA,Younger adults,Covert,Other,top-down attention,top-down attention,City Gabor search task,Main effect : fixation duration (ms),NA,speed,NA,20,40,0.8,0.5,0.3,NA,NA,NA,NA,NA,NA
excluded,0.3,81,81,81,"In Exp 2, they are only adding a group of AVGP. NVGP data = pretraining data from the 40 NVGP of Exp1",NA,NA,NA,Azizi et al. 2017 - EXP2,"Azizi, E., Abel, L.A.& Stainer, M. J.","EYE TRACKING, NO MEASURE OF COGNITION",NA,NA,1,published,2017,"reported 10.05h/week (SD = 4.02), last 2 years; shooting, multiplayer online battle arena, action role playing, or action adventure games (they also had the experience of playing Call of Duty, Modern Warfare II)","no experience of video game and mobile game play, at least the last 2 years; any type of video game",NA,Younger adults,Covert,Other,top-down attention,top-down attention,Game Gabor search task,Main effect : fixation duration (ms),NA,speed,NA,20,40,0.8,0.5,0.3,NA,NA,NA,NA,NA,NA
excluded,0.3,81,81,81,"In Exp 2, they are only adding a group of AVGP. NVGP data = pretraining data from the 40 NVGP of Exp1",NA,NA,NA,Azizi et al. 2017 - EXP2,"Azizi, E., Abel, L.A.& Stainer, M. J.","EYE TRACKING, NO MEASURE OF COGNITION",NA,NA,1,published,2017,"reported 10.05h/week (SD = 4.02), last 2 years; shooting, multiplayer online battle arena, action role playing, or action adventure games (they also had the experience of playing Call of Duty, Modern Warfare II)","no experience of video game and mobile game play, at least the last 2 years; any type of video game",NA,Younger adults,Covert,Other,top-down attention,top-down attention,Abstract conjunctive search task,Main effect : saccade amplitude (deg),NA,?,NA,20,40,0.8,0.5,0.3,NA,NA,NA,NA,NA,NA
